OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT,RGN23NM
E00025605,164,94,85,73,25,48,3,2,1,9,4,5,9,2,1,1,0,1,0,0,0,0,0,0,1,68,12,17,17,12,10,57.3170731707317,51.829268292682926,44.51219512195122,15.24390243902439,29.268292682926827,1.8292682926829267,1.2195121951219512,0.6097560975609756,5.487804878048781,2.4390243902439024,3.048780487804878,5.487804878048781,1.2195121951219512,0.6097560975609756,0.6097560975609756,0,0.6097560975609756,0,0,0,0,0,0,0.6097560975609756,41.46341463414634,7.317073170731707,10.365853658536585,10.365853658536585,7.317073170731707,6.097560975609756,North West
E00025607,265,115,105,95,40,55,1,0,1,9,4,5,10,18,15,15,13,2,0,0,0,0,0,0,3,132,31,39,20,21,21,43.39622641509434,39.62264150943396,35.84905660377358,15.09433962264151,20.754716981132077,0.37735849056603776,0,0.37735849056603776,3.3962264150943398,1.509433962264151,1.8867924528301887,3.7735849056603774,6.7924528301886795,5.660377358490567,5.660377358490567,4.905660377358491,0.7547169811320755,0,0,0,0,0,0,1.1320754716981132,49.81132075471698,11.69811320754717,14.716981132075471,7.547169811320755,7.9245283018867925,7.9245283018867925,North West
E00025608,384,197,181,158,45,113,4,3,1,19,9,10,16,20,13,13,10,3,0,0,0,0,0,0,7,167,21,44,43,35,24,51.302083333333336,47.13541666666667,41.14583333333333,11.71875,29.427083333333332,1.0416666666666665,0.78125,0.26041666666666663,4.947916666666666,2.34375,2.604166666666667,4.166666666666666,5.208333333333334,3.3854166666666665,3.3854166666666665,2.604166666666667,0.78125,0,0,0,0,0,0,1.8229166666666667,43.48958333333333,5.46875,11.458333333333332,11.197916666666668,9.114583333333332,6.25,North West
E00025611,318,179,155,127,44,83,8,4,4,20,13,7,24,16,11,10,9,1,0,0,0,1,1,0,5,123,15,28,25,25,30,56.289308176100626,48.742138364779876,39.937106918238996,13.836477987421384,26.10062893081761,2.515723270440252,1.257861635220126,1.257861635220126,6.289308176100629,4.088050314465408,2.20125786163522,7.547169811320755,5.031446540880504,3.459119496855346,3.1446540880503147,2.8301886792452833,0.3144654088050315,0,0,0,0.3144654088050315,0.3144654088050315,0,1.5723270440251573,38.67924528301887,4.716981132075472,8.80503144654088,7.861635220125786,7.861635220125786,9.433962264150944,North West
E00025612,330,179,155,136,34,102,5,3,2,14,9,5,24,23,15,15,10,5,0,0,0,0,0,0,8,128,24,41,27,22,14,54.24242424242425,46.96969696969697,41.21212121212121,10.303030303030303,30.909090909090907,1.5151515151515151,0.9090909090909091,0.6060606060606061,4.242424242424243,2.727272727272727,1.5151515151515151,7.2727272727272725,6.969696969696971,4.545454545454546,4.545454545454546,3.0303030303030303,1.5151515151515151,0,0,0,0,0,0,2.4242424242424243,38.78787878787879,7.2727272727272725,12.424242424242424,8.181818181818182,6.666666666666667,4.242424242424243,North West
E00025613,246,124,103,79,29,50,5,1,4,19,9,10,21,24,14,14,13,1,0,0,0,0,0,0,10,98,17,21,21,23,16,50.40650406504065,41.86991869918699,32.113821138211385,11.788617886178862,20.32520325203252,2.0325203252032518,0.40650406504065045,1.6260162601626018,7.723577235772358,3.6585365853658534,4.0650406504065035,8.536585365853659,9.75609756097561,5.691056910569105,5.691056910569105,5.284552845528456,0.40650406504065045,0,0,0,0,0,0,4.0650406504065035,39.83739837398374,6.910569105691057,8.536585365853659,8.536585365853659,9.34959349593496,6.504065040650407,North West
E00025614,197,110,90,78,30,48,2,2,0,10,3,7,20,10,6,6,6,0,0,0,0,0,0,0,4,77,4,25,18,12,18,55.83756345177665,45.68527918781726,39.59390862944163,15.228426395939088,24.36548223350254,1.015228426395939,1.015228426395939,0,5.0761421319796955,1.5228426395939088,3.5532994923857872,10.152284263959391,5.0761421319796955,3.0456852791878175,3.0456852791878175,3.0456852791878175,0,0,0,0,0,0,0,2.030456852791878,39.08629441624365,2.030456852791878,12.690355329949238,9.137055837563452,6.091370558375635,9.137055837563452,North West
E00025615,367,160,152,127,34,93,7,4,3,18,5,13,8,19,14,13,11,2,0,0,0,1,0,1,5,188,23,116,24,17,8,43.596730245231605,41.41689373297003,34.60490463215259,9.264305177111716,25.340599455040874,1.9073569482288828,1.08991825613079,0.8174386920980926,4.904632152588556,1.3623978201634876,3.5422343324250685,2.17983651226158,5.177111716621254,3.8147138964577656,3.5422343324250685,2.997275204359673,0.544959128065395,0,0,0,0.2724795640326975,0,0.2724795640326975,1.3623978201634876,51.22615803814714,6.267029972752043,31.607629427792915,6.539509536784741,4.632152588555858,2.17983651226158,North West
E00025616,154,92,87,73,20,53,5,1,4,9,2,7,5,3,3,3,3,0,0,0,0,0,0,0,0,59,12,5,11,24,7,59.74025974025974,56.493506493506494,47.4025974025974,12.987012987012985,34.41558441558442,3.2467532467532463,0.6493506493506493,2.5974025974025974,5.844155844155844,1.2987012987012987,4.545454545454546,3.2467532467532463,1.948051948051948,1.948051948051948,1.948051948051948,1.948051948051948,0,0,0,0,0,0,0,0,38.311688311688314,7.792207792207792,3.2467532467532463,7.142857142857142,15.584415584415584,4.545454545454546,North West
E00025617,407,186,169,144,36,108,2,0,2,23,14,9,17,29,22,22,19,3,0,0,0,0,0,0,7,192,26,90,34,21,21,45.7002457002457,41.52334152334152,35.38083538083538,8.845208845208845,26.535626535626534,0.4914004914004914,0,0.4914004914004914,5.651105651105651,3.43980343980344,2.211302211302211,4.176904176904177,7.125307125307126,5.405405405405405,5.405405405405405,4.668304668304668,0.7371007371007371,0,0,0,0,0,0,1.71990171990172,47.174447174447174,6.388206388206388,22.11302211302211,8.353808353808354,5.159705159705159,5.159705159705159,North West
