OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT,RGN23NM
W00008779,291,143,128,113,38,75,5,1,4,10,2,8,15,9,5,4,4,0,0,0,0,1,1,0,4,139,27,33,30,30,19,49.140893470790374,43.986254295532646,38.83161512027492,13.058419243986256,25.773195876288657,1.718213058419244,0.3436426116838488,1.3745704467353952,3.436426116838488,0.6872852233676976,2.7491408934707904,5.154639175257731,3.0927835051546393,1.718213058419244,1.3745704467353952,1.3745704467353952,0,0,0,0,0.3436426116838488,0.3436426116838488,0,1.3745704467353952,47.766323024054984,9.278350515463918,11.34020618556701,10.309278350515463,10.309278350515463,6.529209621993128,Wales
W00008780,329,230,218,195,53,142,3,0,3,20,6,14,12,9,9,8,8,0,0,0,0,1,1,0,0,90,37,11,15,20,7,69.90881458966565,66.26139817629179,59.27051671732523,16.109422492401215,43.161094224924014,0.911854103343465,0,0.911854103343465,6.079027355623101,1.82370820668693,4.25531914893617,3.64741641337386,2.735562310030395,2.735562310030395,2.43161094224924,2.43161094224924,0,0,0,0,0.303951367781155,0.303951367781155,0,0,27.35562310030395,11.246200607902736,3.343465045592705,4.5592705167173255,6.079027355623101,2.127659574468085,Wales
W00008781,377,222,207,174,41,133,8,4,4,25,13,12,15,23,19,18,8,10,0,0,0,1,0,1,4,132,26,37,24,27,18,58.88594164456234,54.907161803713535,46.15384615384615,10.875331564986737,35.278514588859416,2.122015915119363,1.0610079575596816,1.0610079575596816,6.631299734748011,3.4482758620689653,3.183023872679045,3.978779840848806,6.10079575596817,5.039787798408488,4.774535809018567,2.122015915119363,2.6525198938992043,0,0,0,0.2652519893899204,0,0.2652519893899204,1.0610079575596816,35.0132625994695,6.896551724137931,9.814323607427056,6.36604774535809,7.161803713527852,4.774535809018567,Wales
W00008782,317,194,173,152,36,116,2,1,1,19,7,12,21,17,10,9,7,2,0,0,0,1,1,0,7,106,19,33,21,21,12,61.198738170347,54.57413249211357,47.94952681388013,11.35646687697161,36.59305993690852,0.6309148264984227,0.31545741324921134,0.31545741324921134,5.993690851735016,2.2082018927444795,3.7854889589905363,6.624605678233439,5.3627760252365935,3.1545741324921135,2.8391167192429023,2.2082018927444795,0.6309148264984227,0,0,0,0.31545741324921134,0.31545741324921134,0,2.2082018927444795,33.4384858044164,5.993690851735016,10.410094637223976,6.624605678233439,6.624605678233439,3.7854889589905363,Wales
W00008784,339,183,175,151,44,107,1,1,0,23,14,9,8,13,9,8,8,0,0,0,0,1,1,0,4,143,22,50,28,22,21,53.98230088495575,51.62241887905604,44.54277286135693,12.979351032448378,31.563421828908556,0.2949852507374631,0.2949852507374631,0,6.784660766961652,4.129793510324483,2.6548672566371683,2.359882005899705,3.8348082595870205,2.6548672566371683,2.359882005899705,2.359882005899705,0,0,0,0,0.2949852507374631,0.2949852507374631,0,1.1799410029498525,42.18289085545723,6.489675516224189,14.749262536873156,8.259587020648967,6.489675516224189,6.1946902654867255,Wales
W00008785,327,196,183,157,36,121,4,1,3,22,11,11,13,30,24,24,12,12,0,0,0,0,0,0,6,101,22,32,24,7,16,59.9388379204893,55.96330275229357,48.01223241590214,11.009174311926607,37.00305810397553,1.2232415902140672,0.3058103975535168,0.9174311926605505,6.727828746177369,3.3639143730886847,3.3639143730886847,3.9755351681957185,9.174311926605505,7.339449541284404,7.339449541284404,3.669724770642202,3.669724770642202,0,0,0,0,0,0,1.834862385321101,30.886850152905197,6.727828746177369,9.785932721712538,7.339449541284404,2.1406727828746175,4.892966360856269,Wales
W00008786,255,155,139,111,37,74,3,1,2,25,18,7,16,6,6,6,4,2,0,0,0,0,0,0,0,94,20,18,19,26,11,60.78431372549019,54.509803921568626,43.529411764705884,14.50980392156863,29.01960784313726,1.1764705882352942,0.39215686274509803,0.7843137254901961,9.803921568627452,7.0588235294117645,2.7450980392156863,6.2745098039215685,2.3529411764705883,2.3529411764705883,2.3529411764705883,1.5686274509803921,0.7843137254901961,0,0,0,0,0,0,0,36.86274509803922,7.8431372549019605,7.0588235294117645,7.450980392156863,10.196078431372548,4.313725490196078,Wales
W00008788,331,180,168,141,34,107,6,2,4,21,9,12,12,14,9,8,8,0,0,0,0,1,1,0,5,137,26,41,23,29,18,54.38066465256798,50.755287009063444,42.59818731117825,10.27190332326284,32.3262839879154,1.812688821752266,0.6042296072507553,1.2084592145015105,6.3444108761329305,2.719033232628399,3.625377643504532,3.625377643504532,4.229607250755287,2.719033232628399,2.416918429003021,2.416918429003021,0,0,0,0,0.3021148036253776,0.3021148036253776,0,1.5105740181268883,41.389728096676734,7.854984894259818,12.386706948640484,6.948640483383686,8.761329305135952,5.438066465256798,Wales
W00008789,240,112,100,93,32,61,0,0,0,7,4,3,12,20,12,11,10,1,1,1,0,0,0,0,8,108,20,29,15,27,17,46.666666666666664,41.66666666666667,38.75,13.333333333333334,25.416666666666664,0,0,0,2.9166666666666665,1.6666666666666667,1.25,5,8.333333333333332,5,4.583333333333333,4.166666666666666,0.4166666666666667,0.4166666666666667,0.4166666666666667,0,0,0,0,3.3333333333333335,45,8.333333333333332,12.083333333333334,6.25,11.25,7.083333333333333,Wales
W00008790,252,124,108,90,27,63,0,0,0,18,9,9,16,25,21,18,14,4,0,0,0,3,3,0,4,103,22,45,8,19,9,49.2063492063492,42.857142857142854,35.714285714285715,10.714285714285714,25,0,0,0,7.142857142857142,3.571428571428571,3.571428571428571,6.349206349206349,9.920634920634921,8.333333333333332,7.142857142857142,5.555555555555555,1.5873015873015872,0,0,0,1.1904761904761905,1.1904761904761905,0,1.5873015873015872,40.87301587301587,8.73015873015873,17.857142857142858,3.1746031746031744,7.5396825396825395,3.571428571428571,Wales
