OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
W00000700,345,290,282,2,6,6,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,84.05797101449275,81.73913043478261,0.5797101449275363,1.7391304347826086,1.7391304347826086,0.5797101449275363,0,0,0,0,0.2898550724637681,0.2898550724637681,0,0.5797101449275363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.942028985507244
W00000705,267,211,206,2,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,52,79.02621722846442,77.15355805243446,0.7490636704119851,1.1235955056179776,1.1235955056179776,0.7490636704119851,0,0,0,0,0,0,0,0.37453183520599254,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4981273408239701,1.4981273408239701,0,0,0,19.475655430711612
W00000706,201,144,136,4,4,4,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,56,71.64179104477611,67.66169154228857,1.9900497512437811,1.9900497512437811,1.9900497512437811,0,0,0,0,0.4975124378109453,0,0,0.4975124378109453,0.9950248756218906,0,0,0,0,0,0,0,0.4975124378109453,0,0,0,0.4975124378109453,0,0,0,0,0,0,27.860696517412936
W00000707,241,197,170,1,26,25,0,0,2,2,0,0,8,5,8,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,42,81.74273858921161,70.53941908713693,0.4149377593360996,10.78838174273859,10.37344398340249,0,0,0.8298755186721992,0.8298755186721992,0,0,3.319502074688797,2.0746887966804977,3.319502074688797,0.4149377593360996,0.4149377593360996,0,0,0,0,0,0.4149377593360996,0,0,0,0.4149377593360996,0,0.4149377593360996,0.4149377593360996,0,0,0,17.42738589211618
W00000708,266,219,208,0,11,11,2,0,1,0,0,0,2,3,3,0,0,0,3,1,0,2,4,0,0,0,4,0,0,0,0,0,0,40,82.33082706766918,78.19548872180451,0,4.135338345864661,4.135338345864661,0.7518796992481203,0,0.37593984962406013,0,0,0,0.7518796992481203,1.1278195488721803,1.1278195488721803,0,0,0,1.1278195488721803,0.37593984962406013,0,0.7518796992481203,1.5037593984962405,0,0,0,1.5037593984962405,0,0,0,0,0,0,15.037593984962406
W00000709,229,184,157,4,23,23,0,1,6,2,1,0,4,1,8,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,42,80.34934497816593,68.5589519650655,1.7467248908296942,10.043668122270741,10.043668122270741,0,0.43668122270742354,2.6200873362445414,0.8733624454148471,0.43668122270742354,0,1.7467248908296942,0.43668122270742354,3.4934497816593884,0,0,0,0,0,0,0,0.43668122270742354,0,0,0.43668122270742354,0,0,0.8733624454148471,0.8733624454148471,0,0,0,18.340611353711793
W00000779,252,197,196,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,50,78.17460317460318,77.77777777777779,0,0.3968253968253968,0.3968253968253968,0,0,0.3968253968253968,0,0,0,0,0,0,0,0,0,1.5873015873015872,1.5873015873015872,0,0,0.3968253968253968,0.3968253968253968,0,0,0,0,0,0,0,0,0,19.841269841269842
W00000781,210,142,140,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,67,67.61904761904762,66.66666666666666,0.4761904761904762,0.4761904761904762,0.4761904761904762,0,0,0,0,0,0,0,0,0.4761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4761904761904762,0.4761904761904762,0,0,0,31.9047619047619
W00000783,241,195,174,2,19,19,0,0,0,0,0,0,12,0,7,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,6,0,34,80.91286307053942,72.19917012448133,0.8298755186721992,7.883817427385892,7.883817427385892,0,0,0,0,0,0,4.979253112033195,0,2.904564315352697,0,0,0,1.2448132780082988,0,0,1.2448132780082988,1.2448132780082988,0,0,0,1.2448132780082988,0,0,0,0,2.4896265560165975,0,14.107883817427386
W00000786,266,226,192,3,31,31,0,3,2,2,0,0,18,0,6,0,0,0,0,0,0,0,10,0,8,0,2,0,4,0,4,0,0,26,84.9624060150376,72.18045112781954,1.1278195488721803,11.654135338345863,11.654135338345863,0,1.1278195488721803,0.7518796992481203,0.7518796992481203,0,0,6.7669172932330826,0,2.2556390977443606,0,0,0,0,0,0,0,3.7593984962406015,0,3.007518796992481,0,0.7518796992481203,0,1.5037593984962405,0,1.5037593984962405,0,0,9.774436090225564
