OA,ts0080001,ts0080002,ts0080003,ts0080002_PCT,ts0080003_PCT
E00094667,337,172,165,51.038575667655785,48.96142433234421
E00094670,305,153,152,50.1639344262295,49.8360655737705
E00094674,274,139,135,50.72992700729927,49.27007299270073
E00094676,514,265,249,51.55642023346303,48.44357976653696
E00094679,324,169,155,52.160493827160494,47.839506172839506
E00094660,323,159,164,49.22600619195047,50.77399380804953
E00094671,260,134,126,51.53846153846153,48.46153846153846
E00094672,248,133,115,53.62903225806451,46.37096774193548
E00094677,414,209,205,50.48309178743962,49.51690821256038
E00182756,353,174,179,49.29178470254957,50.70821529745042
E00182814,291,140,151,48.10996563573883,51.890034364261176
E00094659,262,128,134,48.854961832061065,51.14503816793893
E00094661,362,195,167,53.86740331491713,46.13259668508287
E00094662,343,174,169,50.72886297376093,49.27113702623907
E00094673,271,136,135,50.184501845018445,49.815498154981555
E00094675,210,101,109,48.095238095238095,51.90476190476191
E00094663,333,178,155,53.453453453453456,46.546546546546544
E00094664,263,140,123,53.2319391634981,46.7680608365019
E00094665,158,81,77,51.26582278481012,48.734177215189874
E00094666,323,169,154,52.32198142414861,47.6780185758514
E00094668,229,119,110,51.96506550218341,48.03493449781659
E00094669,250,128,122,51.2,48.8
E00094786,351,182,169,51.85185185185185,48.148148148148145
E00094787,282,136,146,48.226950354609926,51.77304964539007
E00094788,347,173,174,49.85590778097983,50.14409221902017
E00094789,317,162,155,51.10410094637224,48.89589905362776
E00094790,275,137,138,49.81818181818182,50.18181818181818
E00094791,535,269,266,50.280373831775705,49.7196261682243
E00094819,279,143,136,51.25448028673835,48.74551971326165
E00094824,313,170,143,54.31309904153354,45.68690095846645
E00094825,300,149,151,49.666666666666664,50.33333333333333
E00094826,337,181,156,53.70919881305638,46.29080118694362
E00094827,250,132,118,52.800000000000004,47.199999999999996
E00094818,329,164,165,49.848024316109424,50.15197568389058
E00094820,293,148,145,50.51194539249146,49.48805460750853
E00094821,256,130,126,50.78125,49.21875
E00094822,336,173,163,51.488095238095234,48.51190476190476
E00094828,281,142,139,50.5338078291815,49.46619217081851
E00094823,292,145,147,49.65753424657534,50.34246575342466
E00094829,309,163,146,52.75080906148867,47.249190938511326
E00094830,329,158,171,48.02431610942249,51.97568389057751
E00094831,347,164,183,47.262247838616716,52.73775216138329
E00094832,259,137,122,52.8957528957529,47.10424710424711
E00094642,297,156,141,52.52525252525253,47.474747474747474
E00094646,323,171,152,52.94117647058824,47.05882352941176
E00094648,246,127,119,51.6260162601626,48.3739837398374
E00094651,350,187,163,53.42857142857142,46.57142857142857
E00094653,302,165,137,54.63576158940398,45.36423841059602
E00172809,193,105,88,54.40414507772021,45.59585492227979
E00172825,277,137,140,49.458483754512635,50.54151624548736
E00172826,276,153,123,55.434782608695656,44.565217391304344
E00094644,234,116,118,49.572649572649574,50.427350427350426
E00094645,279,139,140,49.82078853046595,50.179211469534046
E00094647,281,139,142,49.46619217081851,50.5338078291815
E00094650,300,139,161,46.33333333333333,53.666666666666664
E00094652,180,86,94,47.77777777777778,52.22222222222223
E00094657,304,138,166,45.39473684210527,54.60526315789473
E00094643,263,139,124,52.851711026615966,47.14828897338403
E00094655,495,249,246,50.303030303030305,49.696969696969695
E00094656,454,222,232,48.89867841409692,51.10132158590308
E00094658,293,152,141,51.877133105802045,48.122866894197955
E00172793,353,185,168,52.40793201133145,47.59206798866856
E00172822,290,152,138,52.41379310344828,47.58620689655172
E00094797,328,159,169,48.47560975609756,51.52439024390244
E00094798,310,160,150,51.61290322580645,48.38709677419355
E00094799,360,183,177,50.83333333333333,49.166666666666664
E00094800,286,148,138,51.74825174825175,48.25174825174825
E00094801,373,200,173,53.61930294906166,46.38069705093834
E00094802,329,161,168,48.93617021276596,51.06382978723404
E00094803,299,145,154,48.49498327759198,51.50501672240802
E00094736,346,183,163,52.89017341040463,47.10982658959538
E00094737,540,277,263,51.2962962962963,48.7037037037037
E00094742,334,166,168,49.700598802395206,50.29940119760479
E00094746,607,319,288,52.55354200988468,47.44645799011532
E00094750,268,136,132,50.74626865671642,49.25373134328358
E00094792,267,137,130,51.31086142322098,48.68913857677903
E00094793,425,221,204,52,48
E00094794,251,133,118,52.98804780876494,47.01195219123506
E00094795,262,144,118,54.961832061068705,45.038167938931295
E00094796,560,278,282,49.642857142857146,50.357142857142854
E00094739,308,161,147,52.27272727272727,47.72727272727273
E00094743,353,178,175,50.42492917847026,49.57507082152974
E00182799,182,92,90,50.54945054945055,49.45054945054945
E00182837,624,330,294,52.88461538461539,47.11538461538461
E00094738,388,201,187,51.80412371134021,48.1958762886598
E00094740,528,265,263,50.189393939393945,49.81060606060606
E00094749,251,125,126,49.800796812749006,50.199203187250994
E00182787,229,116,113,50.65502183406113,49.34497816593886
E00094686,357,183,174,51.26050420168067,48.739495798319325
E00094687,534,285,249,53.37078651685393,46.62921348314607
E00094688,319,161,158,50.470219435736674,49.52978056426332
E00094689,372,201,171,54.03225806451613,45.96774193548387
E00094691,474,236,238,49.789029535864984,50.210970464135016
E00094696,406,205,201,50.49261083743842,49.50738916256158
E00094697,332,165,167,49.6987951807229,50.30120481927711
E00094735,369,195,174,52.84552845528455,47.15447154471545
E00094741,330,179,151,54.24242424242425,45.75757575757576
E00094744,270,141,129,52.22222222222223,47.77777777777778
E00094745,227,125,102,55.06607929515418,44.93392070484582
E00094748,280,141,139,50.357142857142854,49.642857142857146
E00094755,349,184,165,52.72206303724928,47.277936962750715
E00094757,272,138,134,50.73529411764706,49.26470588235294
E00094760,409,192,217,46.9437652811736,53.0562347188264
E00094763,280,146,134,52.142857142857146,47.85714285714286
E00094752,223,120,103,53.81165919282511,46.18834080717489
E00094753,259,118,141,45.559845559845556,54.440154440154444
E00094756,289,153,136,52.94117647058824,47.05882352941176
E00094758,321,145,176,45.17133956386293,54.82866043613706
E00094762,226,114,112,50.442477876106196,49.557522123893804
E00094751,402,213,189,52.98507462686567,47.01492537313433
E00094754,339,188,151,55.45722713864307,44.54277286135693
E00094759,418,215,203,51.43540669856459,48.5645933014354
E00094761,354,184,170,51.9774011299435,48.0225988700565
E00094764,327,166,161,50.764525993883794,49.235474006116206
E00094713,249,134,115,53.81526104417671,46.1847389558233
E00094714,519,268,251,51.637764932562625,48.36223506743738
E00094718,229,118,111,51.52838427947598,48.47161572052402
E00094719,305,154,151,50.49180327868853,49.50819672131148
E00094721,174,87,87,50,50
E00094841,322,170,152,52.79503105590062,47.20496894409938
E00094843,342,165,177,48.24561403508772,51.75438596491229
E00094851,243,118,125,48.559670781893004,51.440329218106996
E00172823,330,171,159,51.81818181818182,48.18181818181818
E00172824,287,143,144,49.825783972125436,50.174216027874564
E00094878,320,170,150,53.125,46.875
E00094880,323,163,160,50.464396284829725,49.53560371517028
E00094881,265,131,134,49.43396226415094,50.56603773584906
E00094887,309,155,154,50.161812297734635,49.83818770226537
E00094882,300,150,150,50,50
E00094883,306,155,151,50.65359477124183,49.34640522875817
E00094884,277,155,122,55.95667870036101,44.04332129963899
E00094886,289,147,142,50.86505190311419,49.13494809688581
E00094680,326,171,155,52.45398773006135,47.54601226993865
E00094681,324,164,160,50.617283950617285,49.382716049382715
E00094682,464,252,212,54.310344827586206,45.689655172413794
E00094683,365,195,170,53.42465753424658,46.57534246575342
E00094684,400,213,187,53.25,46.75
