OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
E00000001,94,34,16,18,57,16,31,23,7,1,5,2,3,0,5,3,2,0,0,3,0,3,36.17021276595745,17.02127659574468,19.148936170212767,60.63829787234043,17.02127659574468,32.97872340425532,24.46808510638298,7.446808510638298,1.0638297872340425,5.319148936170213,2.127659574468085,3.1914893617021276,0,5.319148936170213,3.1914893617021276,2.127659574468085,0,0,3.1914893617021276,0,3.1914893617021276
E00000003,109,27,11,16,72,20,43,15,19,9,6,5,1,0,3,3,0,0,0,10,0,10,24.770642201834864,10.091743119266056,14.678899082568808,66.05504587155964,18.34862385321101,39.44954128440367,13.761467889908257,17.431192660550458,8.256880733944955,5.5045871559633035,4.587155963302752,0.9174311926605505,0,2.7522935779816518,2.7522935779816518,0,0,0,9.174311926605505,0,9.174311926605505
E00000005,63,26,9,17,35,7,15,11,2,2,9,5,4,0,4,1,3,0,0,2,0,2,41.269841269841265,14.285714285714285,26.984126984126984,55.55555555555556,11.11111111111111,23.809523809523807,17.46031746031746,3.1746031746031744,3.1746031746031744,14.285714285714285,7.936507936507936,6.349206349206349,0,6.349206349206349,1.5873015873015872,4.761904761904762,0,0,3.1746031746031744,0,3.1746031746031744
E00000007,86,37,3,34,43,3,10,7,3,0,22,22,0,0,0,0,0,8,8,6,0,6,43.02325581395349,3.488372093023256,39.53488372093023,50,3.488372093023256,11.627906976744185,8.13953488372093,3.488372093023256,0,25.581395348837212,25.581395348837212,0,0,0,0,0,9.30232558139535,9.30232558139535,6.976744186046512,0,6.976744186046512
E00166756,179,96,19,77,67,9,28,17,11,0,30,27,3,0,0,0,0,0,0,16,0,16,53.63128491620112,10.614525139664805,43.01675977653631,37.43016759776536,5.027932960893855,15.64245810055866,9.497206703910614,6.145251396648044,0,16.75977653631285,15.083798882681565,1.675977653631285,0,0,0,0,0,0,8.938547486033519,0,8.938547486033519
E00190429,173,92,42,50,70,12,37,23,13,1,19,18,1,0,1,0,1,1,1,11,1,10,53.179190751445084,24.277456647398843,28.901734104046245,40.46242774566474,6.9364161849710975,21.38728323699422,13.294797687861271,7.514450867052023,0.5780346820809248,10.982658959537572,10.404624277456648,0.5780346820809248,0,0.5780346820809248,0,0.5780346820809248,0.5780346820809248,0.5780346820809248,6.358381502890173,0.5780346820809248,5.780346820809249
E00190433,135,59,26,33,73,17,29,16,13,0,21,20,1,0,4,3,1,2,2,3,0,3,43.7037037037037,19.25925925925926,24.444444444444443,54.074074074074076,12.592592592592592,21.48148148148148,11.851851851851853,9.62962962962963,0,15.555555555555555,14.814814814814813,0.7407407407407408,0,2.9629629629629632,2.2222222222222223,0.7407407407407408,1.4814814814814816,1.4814814814814816,2.2222222222222223,0,2.2222222222222223
E00000018,143,66,24,42,70,14,37,28,8,1,15,12,2,1,2,0,2,2,2,7,1,6,46.15384615384615,16.783216783216783,29.37062937062937,48.95104895104895,9.79020979020979,25.874125874125873,19.58041958041958,5.594405594405594,0.6993006993006993,10.48951048951049,8.391608391608392,1.3986013986013985,0.6993006993006993,1.3986013986013985,0,1.3986013986013985,1.3986013986013985,1.3986013986013985,4.895104895104895,0.6993006993006993,4.195804195804196
E00000019,247,156,20,136,78,4,38,27,10,1,25,23,2,0,6,3,3,5,5,13,0,13,63.1578947368421,8.097165991902834,55.06072874493927,31.57894736842105,1.6194331983805668,15.384615384615385,10.931174089068826,4.048582995951417,0.4048582995951417,10.121457489878543,9.31174089068826,0.8097165991902834,0,2.42914979757085,1.214574898785425,1.214574898785425,2.0242914979757085,2.0242914979757085,5.263157894736842,0,5.263157894736842
E00000020,115,46,11,35,62,15,17,11,5,1,20,17,3,0,7,4,3,3,3,7,0,7,40,9.565217391304348,30.434782608695656,53.91304347826087,13.043478260869565,14.782608695652174,9.565217391304348,4.3478260869565215,0.8695652173913043,17.391304347826086,14.782608695652174,2.608695652173913,0,6.086956521739131,3.4782608695652173,2.608695652173913,2.608695652173913,2.608695652173913,6.086956521739131,0,6.086956521739131
E00000021,221,113,29,84,98,10,34,24,7,3,37,35,0,2,8,3,5,9,9,10,1,9,51.13122171945701,13.122171945701359,38.009049773755656,44.34389140271493,4.524886877828054,15.384615384615385,10.85972850678733,3.167420814479638,1.3574660633484164,16.7420814479638,15.837104072398189,0,0.904977375565611,3.619909502262444,1.3574660633484164,2.262443438914027,4.072398190045249,4.072398190045249,4.524886877828054,0.4524886877828055,4.072398190045249
E00190348,105,29,17,12,66,16,33,15,14,4,12,9,3,0,5,3,2,0,0,10,0,10,27.61904761904762,16.19047619047619,11.428571428571429,62.857142857142854,15.238095238095239,31.428571428571427,14.285714285714285,13.333333333333334,3.8095238095238098,11.428571428571429,8.571428571428571,2.857142857142857,0,4.761904761904762,2.857142857142857,1.9047619047619049,0,0,9.523809523809524,0,9.523809523809524
E00000010,128,96,17,79,26,0,7,5,2,0,16,10,3,3,0,0,0,3,3,6,0,6,75,13.28125,61.71875,20.3125,0,5.46875,3.90625,1.5625,0,12.5,7.8125,2.34375,2.34375,0,0,0,2.34375,2.34375,4.6875,0,4.6875
E00000013,154,78,15,63,69,5,31,23,8,0,26,23,3,0,5,2,3,2,2,7,1,6,50.649350649350644,9.740259740259742,40.909090909090914,44.8051948051948,3.2467532467532463,20.12987012987013,14.935064935064934,5.194805194805195,0,16.883116883116884,14.935064935064934,1.948051948051948,0,3.2467532467532463,1.2987012987012987,1.948051948051948,1.2987012987012987,1.2987012987012987,4.545454545454546,0.6493506493506493,3.896103896103896
E00000022,103,36,17,19,53,2,26,7,10,9,13,8,4,1,11,5,6,1,1,14,0,14,34.95145631067961,16.50485436893204,18.446601941747574,51.45631067961165,1.9417475728155338,25.24271844660194,6.796116504854369,9.70873786407767,8.737864077669903,12.62135922330097,7.766990291262135,3.8834951456310676,0.9708737864077669,10.679611650485436,4.854368932038835,5.825242718446602,0.9708737864077669,0.9708737864077669,13.592233009708737,0,13.592233009708737
E00000023,116,52,14,38,59,1,22,12,9,1,20,17,3,0,15,9,6,1,1,5,0,5,44.827586206896555,12.068965517241379,32.758620689655174,50.86206896551724,0.8620689655172413,18.96551724137931,10.344827586206897,7.758620689655173,0.8620689655172413,17.24137931034483,14.655172413793101,2.586206896551724,0,12.931034482758621,7.758620689655173,5.172413793103448,0.8620689655172413,0.8620689655172413,4.310344827586207,0,4.310344827586207
E00190349,185,129,37,92,53,7,20,15,4,1,17,16,0,1,6,3,3,3,3,3,0,3,69.72972972972973,20,49.72972972972973,28.64864864864865,3.783783783783784,10.81081081081081,8.108108108108109,2.1621621621621623,0.5405405405405406,9.18918918918919,8.64864864864865,0,0.5405405405405406,3.2432432432432434,1.6216216216216217,1.6216216216216217,1.6216216216216217,1.6216216216216217,1.6216216216216217,0,1.6216216216216217
E00190437,244,142,36,106,101,12,55,42,9,4,26,25,1,0,5,3,2,3,3,1,0,1,58.19672131147541,14.754098360655737,43.44262295081967,41.39344262295082,4.918032786885246,22.540983606557376,17.21311475409836,3.6885245901639343,1.639344262295082,10.655737704918032,10.245901639344263,0.4098360655737705,0,2.0491803278688523,1.2295081967213115,0.819672131147541,1.2295081967213115,1.2295081967213115,0.4098360655737705,0,0.4098360655737705
E00190445,93,50,25,25,23,4,6,4,2,0,7,5,2,0,1,0,1,5,5,20,0,20,53.76344086021505,26.881720430107524,26.881720430107524,24.731182795698924,4.301075268817205,6.451612903225806,4.301075268817205,2.1505376344086025,0,7.526881720430108,5.376344086021505,2.1505376344086025,0,1.0752688172043012,0,1.0752688172043012,5.376344086021505,5.376344086021505,21.50537634408602,0,21.50537634408602
E00000029,123,63,9,54,42,1,14,10,2,2,19,17,2,0,4,2,2,4,4,18,7,11,51.21951219512195,7.317073170731707,43.90243902439025,34.146341463414636,0.8130081300813009,11.38211382113821,8.130081300813007,1.6260162601626018,1.6260162601626018,15.447154471544716,13.821138211382115,1.6260162601626018,0,3.2520325203252036,1.6260162601626018,1.6260162601626018,3.2520325203252036,3.2520325203252036,14.634146341463413,5.691056910569105,8.94308943089431
E00000030,139,62,13,49,60,3,30,7,15,8,9,4,4,1,15,6,9,3,3,17,4,13,44.60431654676259,9.352517985611511,35.25179856115108,43.16546762589928,2.158273381294964,21.58273381294964,5.0359712230215825,10.79136690647482,5.755395683453238,6.474820143884892,2.877697841726619,2.877697841726619,0.7194244604316548,10.79136690647482,4.316546762589928,6.474820143884892,2.158273381294964,2.158273381294964,12.23021582733813,2.877697841726619,9.352517985611511
